가맹점코드,위도,경도,가맹점명,주소
SELF_62FG56,37.3978218,127.11219,아이가사,13524) 경기도 성남시 분당구 판교역로192번길 22 (삼평동) 118호 아이가사 
SELF_XF82AV,37.4037875,127.0999418,미소,13486) 경기도 성남시 분당구 판교로255번길 9-22 (삼평동) 212호 미소 
SJ4VUR,37.3957299,127.1131691,맥도날드(동판교점),13525) 경기도 성남시 분당구 대왕판교로606번길 58 (삼평동) 맥도날드(동판교) 
TBZTCJ,37.4012264,127.1086448,맥도날드(판교테크노밸리점),13494) 경기도 성남시 분당구 판교역로 231 (삼평동) 맥도날드(판교테크노밸리) 
VF71HL,37.4020702,127.1104411,백소정(판교점),"13493) 경기도 성남시 분당구 판교역로 240 109, 110호(삼평동, 삼환하이펙스A동) "
VTJH77,37.4044589,127.1005869,투썸플레이스(판교만도점),13486) 경기도 성남시 분당구 판교로255번길 21 (삼평동) 1층 
X4PLQP,37.4120603,127.0980886,시나본(판교파미어스점),13449) 경기도 성남시 수정구 창업로 17 (시흥동) B동 지하1층103-1호(시흥동) 
YEHWQ3,37.4012204,127.1104877,엠에스생감자치킨_KIOSK,12345) 경기도 성남시 분당구 판교역로 230 (삼평동) 삼환하이펙스B동 103호 
U368WC,37.4038654,127.0999571,춘업순대국과 0627 부대찌개,12373) 경기도 성남시 분당구 판교로255번길 9-22 (삼평동) 우림W city 215 호 
TOH3AH,37.4012225,127.1105085,육대장(판교점),13493) 경기도 성남시 분당구 판교역로 230
Z03AWE,37.4004067,127.1067532,한마음정육식당(판교테크노벨리점),34266) 경기도 성남시 분당구 대왕판교로 660 (삼평동) 107호 
WMPQQT,37.4020714,127.1061697,닭갈비야(판교점),12345) 경기도 성남시 분당구 대왕판교로 670 B동 지하1층 114호
15YM6Q,37.3975108,127.1120412,이자카야 단,13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) 1층 
SELF_KJLPFX,37.4012839,127.1086461,오로시젤라또(판교점),12939) 경기도 분당구 판교역로 231 103호
4QF4MG,37.3956687,127.1121073,팜플래닛,12524) 경기도 분당구 분당내곡로131 판교테크원타워 3층 302호
0PKGZP,37.401222,127.110509,키친쥰_KIOSK,12364) 경기도 성남시 분당구 판교역로 230 (삼평동) 삼환하이펙스 B 동 지하1층103호 
KO1UKZ,37.4006843,127.1065808,진차이객잔_KIOSK,"12345) 경기 성남시 분당구 대왕판교로 660 (삼평동, 유스페이스1) B128-4호 "
1U264K,37.395284,127.111477,스시가오_KIOSK,"12345) 경기 성남시 분당구 대왕판교로 660 (삼평동, 유스페이스1) B121호 "
8I978N,37.4036695,127.1105642,딜라잇푸드(ABN타워),"04563) 경기도 성남시 분당구 판교로 331 지하1층(삼평동, ABN타워) "
DALKOMM,37.3875979,127.1236961,달콤커피,13590) 경기도 성남시 분당구 황새울로 359번길 7 한국정보공학 3층
NVOOSK,37.483542,126.8997227,뚜레쥬르(구로디지털직영점),08391 ) 서울특별시 구로구 디지털로32길 79 1층 뚜레쥬르 
HKYJ5Z,37.4686058,126.4336543,파스쿠찌(T2 동편),22382) 인천광역시 중구 제2터미널대로 446 파스쿠찌(T2 동편) 
30A62P,37.464475,126.4413546,크리스피 T2 에어점(서),"22382) 인천광역시 중구 공항로 446, 제2여객터미널 면세동 3F(운서동) T2 A/S 3F 서편 243번 게이트 "
QOYUNR,37.464475,126.4413546,크리스피 T2 출국점,"22382) 인천광역시 중구 공항로 446, 제2여객터미널 일반동 3층(운서동) T2 L/S 3F 2번 출입구 "
8PC0VG,37.4601908,126.4406957,커피빈코리아(공항탑승동130GATE앞),22382) 인천광역시 중구 공항로 272 인천국제공항탑승동3층 FB-C5-57 
RUZSJA,37.44678,126.447606,엔제리너스 T1 에어점(서),"22382) 인천광역시 중구 공항로 272, 제1여객터미널 면세동 3층(운서동) T1 A/S 3F 49번 게이트 "
UJ1RZ5,37.4480085,126.4472964,엔제리너스(T1 4층점),22382) 인천광역시 중구 운서동 2851 제1여객터미널 4층 스쿨푸드내 동편 
VPJSTQ,37.451141,126.454586,엔제리너스 T1 에어점(동),"22382) 인천광역시 중구 공항로 272, 제1여객터미널 면세동 3층(운서동) T1 A/S 3F 6번 게이트 "
SELF_9T1PUR,37.4036682,127.0998614,찌개주는 낭만불백,"13486) 경기도 성남시 분당구 판교로255번길 9-22 (삼평동, 판교 우림 W-CITY) 2층 225호소호면가 "
Q6QZNU,37.4848155,126.4396163,배스킨라빈스(인천공항터미널),22382) 인천광역시 중구 공항로 272 인천공항 제1여객터미널 터미널 3층 A/S 
3ZA8SL,37.4854049,127.0344372,월계랑,"06267) 서울특별시 강남구 강남대로 240 도곡동, 양재SK허브프리모 "
CCJJPF,37.464475,126.4413546,롯데리아 T2 입국점,"22382) 인천광역시 중구 공항로 446, 제2여객터미널 일반동 1층(운서동) T2 L/S 1F 중앙 동편 "
QRJ3FR,37.451141,126.454586,롯데리아 T1 1층점,"22382) 인천광역시 중구 공항로 272, 인천공항 제1여객터미널 1층"
2Z76WC,37.449282,126.450995,던킨도너츠(T1인천공항키오스크점),"22382) 인천광역시 중구 공항로 272, 인천국제공항 1여객터미널 T1 랜드사이드 출발3층 C카운터 앞 "
SELF_XATKX4,37.4808441,126.8986589,매버릭타운,08392) 서울특별시 구로구 디지털로32다길 52 (구로동) 1층 매버릭타운 
71LKO4,37.4808744,126.8985559,매버릭타운,08392) 서울특별시 구로구 디지털로32다길 52 (구로동) 1층 
FGEIOO,37.5945542,126.6974406,콩심(원당점),22647) 인천 서구 고산후로121번길 15 삼경프라자 1층 
84UX6G,33.5063344,126.4952613,프랭크버거(제주공항점),"63115) 제주특별자치도 제주시 공항로 2 용담이동, 제주국제공항 4층 "
3YIGL8,37.5925084,126.6981161,큰맘할매순대국(인천원당점),"22682) 인천 서구 고산후로95번길 10 103,104호 당하동, 뉴시티프라자 "
M4QQEV,37.5028979,127.0412983,이태리키친,"06142) 서울 강남구 테헤란로 231 역삼동, 센터필드 B2층 "
7C3ZG2,35.5457846,128.067611,수자원(합천댐지사)_QR,50215) 경상남도 합천군 용주면 합천호수로 705 수자원(합천댐지사) 
7N32UO,35.841202,128.464815,수자원(낙동강보관리단달성보사업소)_QR,42917) 대구광역시 달성군 다사읍 강정본길 57 수자원(낙동강보관리단달성보사업소) 
7RGJCF,36.8579625,126.9359352,수자원(아산권지사주사무소)_QR,31431) 충청남도 아산시 영인면 영인산로 590 수자원(아산권지사주사무소) 
8RAKGS,36.3165503,126.9396445,수자원(금강보관리단공주보)_QR,33127) 충청남도 부여군 부여읍 북포로 451 수자원(금강보관리단공주보) 
8ZNCK7,37.2525886,126.9476832,수자원(화성권지사시흥물환경센터)_QR,18290) 경기도 화성시 매송면 매송고색로503번길 235-41 수자원(화성권지사시흥물환경센터) 
98M889,34.7576536,127.6651284,수자원(여수권지사주사무소)_QR,59689) 전라남도 여수시 시청동3길 29 (학동) 수자원(여수권지사주사무소) 
A6HBYF,37.0111655,127.963349,수자원(충주수도지사)_QR,27328) 충청북도 충주시 사래실길 20-49 (용탄동) 수자원(충주수도지사) 
AEAQ1Z,37.3142398,126.8293843,수자원(도시관리처)_QR,15461) 경기도 안산시 단원구 광덕대로 197 (고잔동) 2층 
AG1O7K,35.6219339,126.9723232,수자원(정읍권지사정읍수도센터)_QR,56119) 전북특별자치도 정읍시 옹동면 태산로 2450 수자원(정읍권지사정읍수도센터) 
ALJEH1,37.878363,126.8026782,수자원(파주수도지사)_QR,10811) 경기도 파주시 문산읍 화석정로 45-28 수자원(파주수도지사) 
B8LTPF,36.584722,128.773889,수자원(안동권지사안동댐)_QR,36611) 경상북도 안동시 호반로 31 (상아동) 수자원(안동권지사안동댐) 
BXN4JW,38.062577,127.1295413,수자원(연천포천권지사군남댐)_QR,11018) 경기도 연천군 연천읍 현문로508번길 211 수자원(연천포천권지사군남댐) 
D77XX5,37.5583305,126.6074542,수자원(아라뱃길지사주사무소)_QR,22850) 인천광역시 서구 정서진1로 41 (오류동) 경인항 통합운영센터
DHINWO,36.605779,127.4541846,수자원(청주권지사주사무소)_QR,28632) 충청북도 청주시 서원구 2순환로 1571 (성화동) 수자원(청주권지사주사무소) 
DI9E27,37.588162,127.237553,수자원(경기동북권지사덕소정수장)_QR,12269) 경기도 남양주시 와부읍 안골로 78 수자원(경기동북권지사덕소정수장) 
DX9U2T,37.4350424,127.258667,수자원(광주수도지사광주정수장)_QR,12738) 경기도 광주시 회안대로 1061-59 (송정동) 수자원(광주수도지사광주정수장) 
DZWQLI,36.470599,127.472597,수자원(대청댐지사)_QR,34316) 대전광역시 대덕구 대청로 610 (미호동) 수자원(대청댐지사) 
E0G6T9,34.9337489,127.5509117,수자원(영섬권수도사업단)_QR,58011) 전라남도 순천시 해룡면 신대3길 6-29 수자원(영섬권수도사업단) 
E2I1EZ,37.2525886,126.9476832,수자원(화성권지사화성정수장)_QR,18290) 경기도 화성시 매송면 매송고색로503번길 235-41 수자원(화성권지사화성정수장) 
E3DFWX,36.0492158,129.2029324,수자원(포항권지사블루밸리정수장)_QR,37529) 경상북도 포항시 북구 기계면 학야길129번길 105 수자원(포항권지사블루밸리정수장) 
E5QMSJ,35.7410724,128.9247872,수자원(운문권지사자인정수장)_QR,38367) 경상북도 청도군 운문면 운문로 2490 수자원(운문권지사자인정수장) 
EFQZ8L,37.4229553,126.9881555,수자원(한강유역본부경영처)_QR,13841) 경기도 과천시 교육원로 11 (갈현동) 수자원(한강유역본부경영처) 
ELJYJW,35.5107851,128.8065813,수자원(밀양권지사)_QR,50411) 경상남도 밀양시 산외면 다원길 93 수자원(밀양권지사) 
EQMZXW,36.111326,127.4814626,수자원(금산권지사금산정수장)_QR,32729) 충청남도 금산군 금산읍 북사직로 34 (금산수도센터) 
FHX1WD,35.5344749,129.2917566,수자원(울산권지사온산정수장)_QR,44662) 울산광역시 남구 문수로 352 (옥동) 옥동제일새마을금고빌딩 4~6층 
G9W029,36.2586502,126.6313591,수자원(보령권지사주사무소)_QR,33504) 충청남도 보령시 웅천읍 수자원공사길 98 수자원(보령권지사주사무소) 
GJWV7E,34.7576536,127.6651284,수자원(여수권지사별량정수장)_QR,59689) 전라남도 여수시 시청동3길 29 (학동) 수자원(여수권지사별량정수장) 
GX3R1L,35.1618048,128.0351766,수자원(남강댐지사)_QR,52848) 경상남도 진주시 내동면 삼계로 413 수자원(남강댐지사) 
GY68UY,35.8412151,128.4135372,수자원(고령권지사주사무소)_QR,40100) 경상북도 고령군 다산면 다산로 1343 수자원(고령권지사주사무소) 
H9SGUN,37.3527941,126.7907797,수자원(경기서남권지사주사무소)_QR,429803) 경기도 시흥시 군자동 786 수자원(경기서남권지사주사무소) 
HE3TXF,36.2395233,128.964436,수자원(청송권지사진보하수처리장)_QR,37454) 경상북도 청송군 안덕면 성덕댐로 1191 수자원(청송권지사진보하수처리장) 
I6ACJ7,35.242323,128.6682031,수자원(부산울산경남지역협력단주사무소)_QR,51424) 경상남도 창원시 성산구 충혼로224번길 18 (반림동) 수자원(부산울산경남지역협력단주사무소) 
IFKWO7,38.0629693,127.1285398,수자원(연천포천권지사한탄강댐)_QR,11018) 경기도 연천군 연천읍 현문로508번길 211 수자원(연천포천권지사한탄강댐) 
IKBNQR,35.285811,126.68296,수자원(전남북부권지사주사무소)_QR,57236) 전라남도 장성군 삼계면 평림암치로 141 수자원(전남북부권지사주사무소) 
IQ06TF,34.7532541,126.8870063,수자원(전남서남권지사주사무소)_QR,59310) 전라남도 장흥군 부산면 지천길 142 수자원(전남서남권지사주사무소) 
IXB16X,35.5107851,128.8065813,수자원(밀양권지사양산정수장)_QR,50411) 경상남도 밀양시 산외면 다원길 93 수자원(밀양권지사양산정수장) 
JPJDGO,37.2801223,127.6798152,수자원(한강보관리단강천보)_QR,12654) 경기도 여주시 신단1길 83 (단현동) 수자원(한강보관리단강천보) 
JSDLLW,35.0522595,127.0028869,수자원(전남중부권지사화순정수장)_QR,58129) 전라남도 화순군 화순읍 화동로 126 수자원(전남중부권지사화순정수장) 
JTHGNR,35.0227438,126.7917336,수자원(나주수도지사나주수도지사)_QR,58217) 전라남도 나주시 상야4길 22 (빛가람동) 401~403호 
KCT5U3,37.0020471,128.8710008,수자원(봉화댐사업단)_QR,36210) 경상북도 봉화군 춘양면 석문동길 205 수자원(봉화댐사업단) 
KH008C,36.7748462,127.0539058,수자원(금강권수도사업단)_QR,31480) 충청남도 아산시 배방읍 배방로 22 삼영빌딩 4층 
KIZ7MY,36.1193552,128.7952878,수자원(군위댐지사)_QR,43155) 대구광역시 군위군 삼국유사면 삼국유사로 418 수자원(군위댐지사) 
KYA2A0,35.242323,128.6682031,수자원(창원권지사)_QR,51424) 경상남도 창원시 성산구 충혼로224번길 18 (반림동) 수자원(창원권지사) 
L5RWZZ,35.1182621,128.9096899,수자원(부산에코델타시티사업단)_QR,46717) 부산광역시 강서구 낙동남로 877 (명지동) 수자원(부산에코델타시티사업단) 
MDXX79,36.0492158,129.2029324,수자원(포항권지사장량맑은물센터)_QR,37529) 경상북도 포항시 북구 기계면 학야길129번길 105 수자원(포항권지사장량맑은물센터) 
MERXI8,35.5326274,127.5494477,수자원(동화권지사)_QR,55659) 전북특별자치도 장수군 번암면 봉화산로 40-20 수자원(동화권지사) 
OCUX5L,35.7410724,128.9247872,수자원(운문권지사)_QR,38367) 경상북도 청도군 운문면 운문로 2490 수자원(운문권지사) 
ON8I93,34.948402,127.440587,수자원(주암댐지사조절지댐(주사무소))_QR,57919) 전라남도 순천시 상사면 상사호길 501 수자원(주암댐지사조절지댐(주사무소)) 
OO7II3,36.0492158,129.2029324,수자원(포항권지사주사무소)_QR,37529) 경상북도 포항시 북구 기계면 학야길129번길 105 수자원(포항권지사주사무소) 
OPV0HN,36.1674011,128.3765552,수자원(구미권지사주사무소)_QR,39153) 경상북도 구미시 고아읍 송평구길 138-5 수자원(구미권지사주사무소) 
OPW8LF,36.7720607,126.4692974,수자원(서산권지사주사무소)_QR,32003) 충청남도 서산시 덕지천로 119 (석림동) (석림동) 
P1QIO4,36.982791,127.9385868,수자원(충주댐지사)_QR,27351) 충청북도 충주시 계명대로 215 (연수동) 부광빌딩 2층 
PGGUH4,36.5375,128.883333,수자원(안동권지사임하댐)_QR,36611) 경상북도 안동시 호반로 31 (상아동) 수자원(안동권지사임하댐) 
PHWPK7,37.9130988,127.7835778,수자원(강원수열사업단)_QR,24211) 강원특별자치도 춘천시 동면 가산로 197 수자원(강원수열사업단) 
PV330S,37.2800445,127.6798369,수자원(한강보관리단여주보)_QR,12654) 경기도 여주시 신단1길 83 (단현동) 수자원(한강보관리단여주보) 
PW0LVD,36.7223255,128.6582755,수자원(영주댐지사)_QR,36174) 경상북도 영주시 평은면 강동로 53 수자원(영주댐지사) 
QU4E2I,37.229491,126.7202221,수자원(시화도시사업단)_QR,18246) 경기도 화성시 송산면 송산비봉로 388 수자원(시화도시사업단) 
RD6UU1,34.7532541,126.8870063,수자원(전남서남권지사덕정정수장)_QR,59310) 전라남도 장흥군 부산면 지천길 142 수자원(전남서남권지사덕정정수장) 
RYSIXC,35.9775475,127.2272407,수자원(전주권지사주사무소)_QR,55312) 전북특별자치도 완주군 고산면 송학길 27 수자원(전주권지사주사무소) 
SXQUQ8,35.0522595,127.0028869,수자원(전남중부권지사대불정수장)_QR,58129) 전라남도 화순군 화순읍 화동로 126 수자원(전남중부권지사대불정수장) 
SYAN92,36.3165503,126.9396445,수자원(금강보관리단백제보)_QR,33127) 충청남도 부여군 부여읍 북포로 451 수자원(금강보관리단백제보) 
TC58HZ,35.841202,128.464815,수자원(낙동강보관리단합천창녕보사업소)_QR,42917) 대구광역시 달성군 다사읍 강정본길 57 수자원(낙동강보관리단합천창녕보사업소) 
TJ5JTI,37.8407749,127.0657894,수자원(양주수도지사)_QR,11447) 경기도 양주시 평화로 1922 (봉양동) 수자원(양주수도지사) 
